"function";"bitsAmount";"oldMethod";"ourMethod"
"getBestSegments";2474;0,13384099423885346;0,037874011397361754
"or";2475;0,003866993188858032;0,0173170006275177
"and";2475;0,005157501101493835;0,015849000811576842
"getBestSegments";2475;0,13994900405406951;0,036244497299194336
"or";2476;0,00396300196647644;0,01915550112724304
"and";2476;0,00390850305557251;0,016057000756263734
"getBestSegments";2476;0,1383190017938614;0,03943000197410584
"or";2477;0,0040044963359832765;0,018819500207901
"and";2477;0,0039035022258758546;0,01603500306606293
"getBestSegments";2477;0,1383900225162506;0,035470974445343015
"or";2478;0,0039039987325668337;0,021313499212265014
"and";2478;0,005106503963470459;0,01614799916744232
"getBestSegments";2478;0,13835799992084502;0,036739007234573365
"or";2479;0,003927505612373352;0,01891000211238861
"and";2479;0,003878002166748047;0,016045000553131104
"getBestSegments";2479;0,14051199376583098;0,03917798757553101
"or";2480;0,003910496830940247;0,018629502058029174
"and";2480;0,005003499984741211;0,016091501116752626
"getBestSegments";2480;0,1358570075035095;0,03645399272441864
"or";2481;0,004020999670028686;0,017606003880500792
"and";2481;0,003879497051239014;0,016044999957084655
"getBestSegments";2481;0,13693852245807647;0,03964999675750733
"or";2482;0,0039400005340576175;0,020253501534461975
"and";2482;0,0038615018129348755;0,01609299898147583
"getBestSegments";2482;0,1398870015144348;0,035632514357566834
"or";2483;0,004059493541717529;0,0177530038356781
"and";2483;0,0038930022716522216;0,016008002161979677
"getBestSegments";2483;0,14210548579692842;0,038303996920585635
"or";2484;0,0039079970121383666;0,017522499561309815
"and";2484;0,003879501223564148;0,016082996129989625
"getBestSegments";2484;0,14147647857666015;0,038077011704444885
"or";2485;0,0039350008964538575;0,01889649748802185
"and";2485;0,0038889962434768676;0,016093502044677733
"getBestSegments";2485;0,13931699872016906;0,03785750031471252
"or";2486;0,003983994722366333;0,01768250107765198
"and";2486;0,003938002586364746;0,016131494641304017
"getBestSegments";2486;0,1382659751176834;0,038639015555381774
"or";2487;0,00513650119304657;0,01912600040435791
"and";2487;0,0038885009288787842;0,016140496730804442
"getBestSegments";2487;0,13847799777984618;0,042331497073173525
"or";2488;0,00393799901008606;0,017704001069068907
"and";2488;0,003921006917953491;0,01607799768447876
"getBestSegments";2488;0,1432199841737747;0,03972049474716186
"or";2489;0,004114001989364624;0,017926995158195496
"and";2489;0,004032002091407776;0,016611496210098265
"getBestSegments";2489;0,15301651000976563;0,03963898718357086
"or";2490;0,003967498540878296;0,01764100432395935
"and";2490;0,0038935011625289917;0,01614549994468689
"getBestSegments";2490;0,14125400602817537;0,037013487815856935
"or";2491;0,005416492223739624;0,01767200231552124
"and";2491;0,00388700008392334;0,016143499016761778
"getBestSegments";2491;0,14438349783420562;0,039443497657775876
"or";2492;0,003942497372627259;0,01758050262928009
"and";2492;0,003890497088432312;0,01609250605106354
"getBestSegments";2492;0,1425910037755966;0,03858200073242188
"or";2493;0,003966000080108643;0,01783649444580078
"and";2493;0,003877999782562256;0,016318498253822325
"getBestSegments";2493;0,14029200673103331;0,03985248565673828
"or";2494;0,0039504987001419065;0,01935549795627594
"and";2494;0,003906497955322266;0,016255993247032165
"getBestSegments";2494;0,14065399885177612;0,0381769996881485
"or";2495;0,005087506175041199;0,019969000816345214
"and";2495;0,0038725006580352783;0,016067498922348024
"getBestSegments";2495;0,13872596979141236;0,03740201771259308
"or";2496;0,005135499238967896;0,018889498710632325
"and";2496;0,003901500701904297;0,01613600194454193
"getBestSegments";2496;0,1459975063800812;0,03596401453018189
"or";2497;0,003954499959945679;0,017602494955062865
"and";2497;0,003888009786605835;0,01608599603176117
"getBestSegments";2497;0,14021699488162995;0,03798049807548523
"or";2498;0,003926995992660522;0,02003450632095337
"and";2498;0,0038740015029907226;0,01616849720478058
"getBestSegments";2498;0,13934149265289306;0,03835601270198822
"or";2499;0,003961499929428101;0,019148005247116087
"and";2499;0,0038939952850341798;0,01613400399684906
"getBestSegments";2499;0,14031900644302367;0,03769199967384338
"or";2500;0,005906499028205872;0,01922400176525116
"and";2500;0,0038205021619796753;0,016183998584747315
"getBestSegments";2500;0,1393035101890564;0,037743997573852536
"or";2501;0,0040114963054656986;0,018376500010490418
"and";2501;0,0039740043878555295;0,01657499134540558
"getBestSegments";2501;0,23150950849056243;0,038986493349075314
"or";2502;0,003981003761291504;0,020442997217178346
"and";2502;0,00402599811553955;0,015987498760223387
"getBestSegments";2502;0,13642097055912017;0,04058601677417755
"or";2503;0,0038374996185302733;0,023354995250701904
"and";2503;0,003784002661705017;0,017216001749038697
"getBestSegments";2503;0,13081449389457703;0,03764901101589203
"or";2504;0,003934999704360962;0,02035949647426605
"and";2504;0,003985002636909485;0,015928003787994385
"getBestSegments";2504;0,13928048253059389;0,038559502363204955
"or";2505;0,004052504301071167;0,019832506775856018
"and";2505;0,005032994151115418;0,017465503811836244
"getBestSegments";2505;0,13703652024269103;0,03852399110794067
"or";2506;0,003928999900817871;0,01751849949359894
"and";2506;0,0038680052757263184;0,01611949861049652
"getBestSegments";2506;0,1455235129594803;0,03815999329090118
"or";2507;0,003944000601768494;0,01752150058746338
"and";2507;0,005175001621246338;0,017659000158309936
"getBestSegments";2507;0,1329505205154419;0,03908098042011261
"or";2508;0,0038765013217926026;0,01736499905586243
"and";2508;0,0038000041246414183;0,016020496487617494
"getBestSegments";2508;0,13493751764297485;0,040932494997978214
"or";2509;0,003989003896713257;0,017755996584892273
"and";2509;0,0038165026903152466;0,016059502363204955
"getBestSegments";2509;0,13434700548648834;0,045524479746818544
"or";2510;0,005802004337310791;0,017660508155822752
"and";2510;0,0038684993982315064;0,016289998292922974
"getBestSegments";2510;0,13952851712703704;0,03918247997760773
"or";2511;0,003976497054100037;0,019962499141693114
"and";2511;0,00389898955821991;0,017214501500129698
"getBestSegments";2511;0,14511899709701537;0,03751899123191833
"or";2512;0,006665502190589905;0,017749996781349184
"and";2512;0,003921504616737365;0,01755150258541107
"getBestSegments";2512;0,1393889904022217;0,03888500988483429
"or";2513;0,003967005014419556;0,01775499641895294
"and";2513;0,00388100266456604;0,01731649339199066
"getBestSegments";2513;0,14579950869083405;0,039746500849723816
"or";2514;0,003948500156402588;0,02108999967575073
"and";2514;0,005245501399040222;0,01764750063419342
"getBestSegments";2514;0,14191399931907653;0,03584550201892853
"or";2515;0,006422501802444458;0,0173844975233078
"and";2515;0,0038005000352859496;0,015900998711585998
"getBestSegments";2515;0,13501150369644166;0,03948899745941162
"or";2516;0,0039024978876113893;0,01758099555969238
"and";2516;0,003812497854232788;0,016165000796318055
"getBestSegments";2516;0,13576300621032714;0,04453048944473267
"or";2517;0,004079991579055786;0,017618004083633423
"and";2517;0,0038194990158081053;0,01614050030708313
"getBestSegments";2517;0,13640297651290895;0,04283801019191742
"or";2518;0,003985502123832703;0,01774150013923645
"and";2518;0,003907995223999023;0,01674649953842163
"getBestSegments";2518;0,1431784909963608;0,03873700737953186
"or";2519;0,003915506601333618;0,01919500410556793
"and";2519;0,0038154971599578856;0,01613699972629547
"getBestSegments";2519;0,13665549457073212;0,037586522102355954
"or";2520;0,005422000288963318;0,01750699996948242
"and";2520;0,003911498785018921;0,01607400059700012
"getBestSegments";2520;0,13812300205230713;0,037691506147384646
"or";2521;0,005297502875328064;0,017472996115684508
"and";2521;0,003811994194984436;0,017592493891716004
"getBestSegments";2521;0,1354035097360611;0,040994498729705814
"or";2522;0,0039779990911483765;0,019443997144699098
"and";2522;0,005297501087188721;0,01606650114059448
"getBestSegments";2522;0,13820249557495118;0,039205012321472166
"or";2523;0,005157496333122253;0,017727997303009033
"and";2523;0,0038614988327026365;0,017479500770568847
"getBestSegments";2523;0,1388439965248108;0,04111848831176758
"or";2524;0,003959501385688782;0,01917800009250641
"and";2524;0,0038810038566589357;0,016199492812156678
"getBestSegments";2524;0,13970400393009186;0,04073398530483246
"or";2525;0,003911503553390503;0,017630999684333803
"and";2525;0,0038210010528564454;0,018052999377250672
"getBestSegments";2525;0,13768449902534485;0,03641350209712982
"or";2526;0,003908500075340271;0,019076997637748717
"and";2526;0,003817002773284912;0,017558498978614806
"getBestSegments";2526;0,1347305244207382;0,04187249183654785
"or";2527;0,005436998605728149;0,01954100251197815
"and";2527;0,0038254988193511964;0,01619799554347992
"getBestSegments";2527;0,13536051094532012;0,04001850187778473
"or";2528;0,0040119940042495725;0,01914600133895874
"and";2528;0,003925501704216004;0,018081995248794554
"getBestSegments";2528;0,1385745185613632;0,04034648537635803
"or";2529;0,004024991989135742;0,017793500423431398
"and";2529;0,003936007618904114;0,01770899772644043
"getBestSegments";2529;0,14424100756645203;0,03791099965572357
"or";2530;0,004001000523567199;0,019108499884605407
"and";2530;0,003906998038291931;0,01786450743675232
"getBestSegments";2530;0,13462250530719758;0,04017799198627472
"or";2531;0,004021500945091247;0,017947997450828552
"and";2531;0,003918002843856811;0,019192501306533813
"getBestSegments";2531;0,1405810010433197;0,03894950568675995
"or";2532;0,003945000767707825;0,01772649824619293
"and";2532;0,004931506514549255;0,01763700783252716
"getBestSegments";2532;0,14037201464176177;0,03990649104118347
"or";2533;0,0038939958810806276;0,019178000688552858
"and";2533;0,003848996162414551;0,017654500007629394
"getBestSegments";2533;0,13608049988746643;0,04089449882507324
"or";2534;0,00418500006198883;0,01946699857711792
"and";2534;0,005081997513771057;0,01833199918270111
"getBestSegments";2534;0,14592149138450622;0,03880150675773621
"or";2535;0,004000996947288513;0,02053499758243561
"and";2535;0,003952499032020568;0,017446004152297974
"getBestSegments";2535;0,14092251181602478;0,0404115104675293
"or";2536;0,005363996624946594;0,019109497666358947
"and";2536;0,003951504230499268;0,016142502427101135
"getBestSegments";2536;0,13753199636936186;0,03930601060390473
"or";2537;0,004052987694740296;0,017663503289222716
"and";2537;0,004054002165794372;0,018282997012138365
"getBestSegments";2537;0,1415119981765747;0,039713502526283265
"or";2538;0,0039799964427947995;0,019076002836227415
"and";2538;0,003909496665000916;0,017394500374794005
"getBestSegments";2538;0,1411209750175476;0,03908201634883881
"or";2539;0,004038498997688294;0,018031999468803406
"and";2539;0,003877997398376465;0,018229501247406008
"getBestSegments";2539;0,13947500705718993;0,040285508632659915
"or";2540;0,00398550271987915;0,017823498249053955
"and";2540;0,0039239972829818726;0,01632899820804596
"getBestSegments";2540;0,1376365065574646;0,03777649521827698
"or";2541;0,003998996615409851;0,018925997614860534
"and";2541;0,003939998149871826;0,01644949734210968
"getBestSegments";2541;0,14006102204322815;0,039881492853164675
"or";2542;0,0050769937038421635;0,01916950285434723
"and";2542;0,0039045017957687377;0,018179004788398744
"getBestSegments";2542;0,13950097560882568;0,038451510667800906
"or";2543;0,003898000121116638;0,020452499389648438
"and";2543;0,00396400511264801;0,017226491570472718
"getBestSegments";2543;0,14068852007389068;0,03848447680473328
"or";2544;0,005303506851196289;0,01903399407863617
"and";2544;0,003891502618789673;0,01632599711418152
"getBestSegments";2544;0,13735001504421235;0,03945450901985168
"or";2545;0,0040185081958770755;0,017954493165016173
"and";2545;0,0051449984312057495;0,016496500372886656
"getBestSegments";2545;0,14320699155330657;0,03915200054645538
"or";2546;0,004015498757362366;0,01788300335407257
"and";2546;0,003964002132415771;0,01641999840736389
"getBestSegments";2546;0,13636448442935944;0,040791522860527035
"or";2547;0,004027003645896912;0,01939449429512024
"and";2547;0,003969502449035644;0,01642199993133545
"getBestSegments";2547;0,14299751698970795;0,04028148591518402
"or";2548;0,004010997414588928;0,01797250032424927
"and";2548;0,003938501477241516;0,016501999497413634
"getBestSegments";2548;0,14256301581859587;0,03947651207447052
"or";2549;0,003938007354736328;0,019075997471809387
"and";2549;0,003885998725891113;0,016194505095481874
"getBestSegments";2549;0,13529899656772615;0,041937019228935245
"or";2550;0,0039199978113174435;0,017836493253707886
"and";2550;0,003943004012107849;0,01608500361442566
"getBestSegments";2550;0,13744899570941926;0,040109988451004025
"or";2551;0,003965001702308655;0,01798850417137146
"and";2551;0,0039185059070587155;0,01638849675655365
"getBestSegments";2551;0,14176551163196563;0,039639492034912106
"or";2552;0,004000495076179504;0,017860499024391175
"and";2552;0,003937501907348633;0,01652750074863434
"getBestSegments";2552;0,13961399853229522;0,040774989724159244
"or";2553;0,003963497281074524;0,01924899995326996
"and";2553;0,003920996189117431;0,01783799707889557
"getBestSegments";2553;0,13851350128650666;0,036814014911651614
"or";2554;0,003941010236740112;0,02109249711036682
"and";2554;0,003957504630088806;0,018038501143455506
"getBestSegments";2554;0,1373740142583847;0,03972148954868317
"or";2555;0,004008502960205078;0,01941599726676941
"and";2555;0,004038004279136658;0,016461495757102967
"getBestSegments";2555;0,13890599489212035;0,03964049756526947
"or";2556;0,003958000540733337;0,017960999608039856
"and";2556;0,003966997265815735;0,019658001661300658
"getBestSegments";2556;0,13936149716377258;0,04068850040435791
"or";2557;0,004033995866775513;0,019147000312805175
"and";2557;0,003973497152328491;0,016523998379707337
"getBestSegments";2557;0,14888900101184846;0,03752049803733826
"or";2558;0,0040215027332305905;0,018088497519493103
"and";2558;0,00395600438117981;0,01902150213718414
"getBestSegments";2558;0,1462024986743927;0,039260511994361875
"or";2559;0,004094007015228271;0,020354005098342894
"and";2559;0,003973490595817566;0,016329501271247864
"getBestSegments";2559;0,14222048759460448;0,0386890059709549
"or";2560;0,00530850350856781;0,017930999398231506
"and";2560;0,003877001404762268;0,016562010049819945
"getBestSegments";2560;0,13770797610282898;0,0391385018825531
"or";2561;0,0039854985475540165;0,019438999891281127
"and";2561;0,003986001014709473;0,01841300427913666
"getBestSegments";2561;0,14176298320293426;0,03833400070667267
"or";2562;0,0040414947271347045;0,019435494542121887
"and";2562;0,004014999270439148;0,016575995087623595
"getBestSegments";2562;0,14036948204040528;0,04012150585651398
"or";2563;0,004011998176574707;0,0181369948387146
"and";2563;0,00710949718952179;0,01646700322628021
"getBestSegments";2563;0,1396714985370636;0,04084999501705169
"or";2564;0,005913003087043762;0,017818996906280516
"and";2564;0,0041030049324035645;0,01832399666309357
"getBestSegments";2564;0,14153750777244567;0,0389984929561615
"or";2565;0,004014496207237244;0,019245999455451964
"and";2565;0,003979997634887695;0,01645149528980255
"getBestSegments";2565;0,14383399188518525;0,04117049753665924
"or";2566;0,003932506442070007;0,020569003224372863
"and";2566;0,003902994990348816;0,018010000586509704
"getBestSegments";2566;0,14103302001953125;0,0375469970703125
"or";2567;0,0041154992580413816;0,01803750276565552
"and";2567;0,005496503114700318;0,01661750078201294
"getBestSegments";2567;0,14431447982788087;0,04001800894737244
"or";2568;0,005198498368263245;0,018075498938560485
"and";2568;0,0039910048246383665;0,01656499981880188
"getBestSegments";2568;0,14397150218486787;0,03882899522781372
"or";2569;0,004070001840591431;0,01806099534034729
"and";2569;0,006876999139785766;0,01662499666213989
"getBestSegments";2569;0,14164700269699096;0,040202979445457455
"or";2570;0,004027002453804016;0,01929550290107727
"and";2570;0,0039895069599151615;0,01797049343585968
"getBestSegments";2570;0,1426964968442917;0,0389000004529953
"or";2571;0,003973500728607178;0,01795849800109863
"and";2571;0,003999502658843994;0,01636350154876709
"getBestSegments";2571;0,14274848103523255;0,041991506218910214
"or";2572;0,004001502394676209;0,019414000511169434
"and";2572;0,0039739990234375;0,018208499550819397
"getBestSegments";2572;0,1409285110235214;0,038836991786956786
"or";2573;0,004151004552841187;0,019484496116638182
"and";2573;0,0038985031843185424;0,017759499549865724
"getBestSegments";2573;0,1392355090379715;0,041291508674621585
"or";2574;0,005077496767044067;0,02053450345993042
"and";2574;0,003966993689537048;0,018047502636909483
"getBestSegments";2574;0,1430250173807144;0,03810398757457733
"or";2575;0,0040154999494552614;0,019511005282402037
"and";2575;0,003972498178482056;0,018193499445915223
"getBestSegments";2575;0,14150800466537475;0,04040798962116241
"or";2576;0,003961997032165527;0,017858505845069886
"and";2576;0,003927996754646302;0,019326497912406922
"getBestSegments";2576;0,14055751383304596;0,039888479709625245
"or";2577;0,004057502150535583;0,01823999881744385
"and";2577;0,005257498025894165;0,01790749967098236
"getBestSegments";2577;0,14146500051021577;0,03885498642921448
"or";2578;0,005166999101638794;0,021341995000839234
"and";2578;0,004019003510475159;0,017874998450279237
"getBestSegments";2578;0,14371748328208922;0,03953301787376404
"or";2579;0,004054499864578247;0,01960849940776825
"and";2579;0,004028498530387879;0,01932149589061737
"getBestSegments";2579;0,14511048495769502;0,03953802824020386
"or";2580;0,004078999757766723;0,02068500339984894
"and";2580;0,005189497470855713;0,016672495007514953
"getBestSegments";2580;0,1403715181350708;0,039919483661651614
"or";2581;0,004054999351501465;0,0181169992685318
"and";2581;0,004019997715950012;0,01951650083065033
"getBestSegments";2581;0,1477755004167557;0,039228510856628415
"or";2582;0,005107501149177551;0,020687502026557923
"and";2582;0,004023998379707337;0,018003007769584654
"getBestSegments";2582;0,14557198703289032;0,038484016060829164
"or";2583;0,004072005152702332;0,019619500637054442
"and";2583;0,004009501338005066;0,020837497115135193
"getBestSegments";2583;0,14165649473667144;0,04041899085044861
"or";2584;0,004107001423835755;0,019793995022773743
"and";2584;0,004017501473426819;0,018174008131027222
"getBestSegments";2584;0,14705750286579133;0,038183984160423276
"or";2585;0,004076997041702271;0,01962900400161743
"and";2585;0,005273998975753784;0,01667499840259552
"getBestSegments";2585;0,15017850160598756;0,03803999364376068
"or";2586;0,004075499773025512;0,0179604971408844
"and";2586;0,005185505151748657;0,018022995591163635
"getBestSegments";2586;0,14763000965118409;0,0385785049200058
"or";2587;0,006152502298355103;0,01930850148200989
"and";2587;0,004072996973991394;0,019320995807647706
"getBestSegments";2587;0,14392450511455535;0,04302701592445374
"or";2588;0,004061996936798096;0,019238500595092772
"and";2588;0,0040135025978088375;0,017025997638702394
"getBestSegments";2588;0,14831800937652587;0,039235488176345826
"or";2589;0,003994001746177673;0,01816650331020355
"and";2589;0,004165002703666687;0,018102499842643737
"getBestSegments";2589;0,14136350870132447;0,04080199718475342
"or";2590;0,004075508117675781;0,021199000477790834
"and";2590;0,005168001651763916;0,018035500049591063
"getBestSegments";2590;0,1407250040769577;0,04086799621582031
"or";2591;0,004148998260498047;0,018293994069099425
"and";2591;0,004021508097648621;0,018099995851516722
"getBestSegments";2591;0,14658049404621123;0,042441000938415525
"or";2592;0,0039714986085891725;0,017850002646446227
"and";2592;0,003985998630523682;0,018330993056297304
"getBestSegments";2592;0,14235649466514588;0,0430750036239624
"or";2593;0,004076992869377136;0,020759002566337587
"and";2593;0,004023504853248597;0,020152997970581055
"getBestSegments";2593;0,1467159843444824;0,03976600170135498
"or";2594;0,004055504202842713;0,0183829927444458
"and";2594;0,004144004583358765;0,017210999727249144
"getBestSegments";2594;0,14822100698947907;0,04143799483776092
"or";2595;0,00400399923324585;0,018210997581481935
"and";2595;0,003950501084327698;0,018946499824523927
"getBestSegments";2595;0,1439710110425949;0,04160899758338928
"or";2596;0,00399150013923645;0,01841199576854706
"and";2596;0,004020998477935791;0,020002497434616087
"getBestSegments";2596;0,14250550627708436;0,04539549112319946
"or";2597;0,0039839988946914675;0,017883507013320924
"and";2597;0,003916997909545899;0,019785500168800353
"getBestSegments";2597;0,14082650005817413;0,04025648832321167
"or";2598;0,00401400089263916;0,01820849597454071
"and";2598;0,003946000337600708;0,017959497570991516
"getBestSegments";2598;0,1400125002861023;0,04664050817489624
"or";2599;0,004041998982429505;0,019387504458427428
"and";2599;0,004910995364189148;0,01929599404335022
"getBestSegments";2599;0,14093448519706725;0,03913398563861847
"or";2600;0,0041059964895248414;0,01837349832057953
"and";2600;0,004032506942749024;0,019538496732711793
"getBestSegments";2600;0,14824298560619353;0,04228450655937195
"or";2601;0,004081000685691834;0,026469498872756958
"and";2601;0,005223501324653625;0,016844497919082643
"getBestSegments";2601;0,14225098729133606;0,03957700312137604
"or";2602;0,0040745013952255245;0,025000994205474854
"and";2602;0,0040410059690475465;0,018813002109527587
"getBestSegments";2602;0,14577600359916687;0,044826000928878784
"or";2603;0,004065501689910889;0,01824999749660492
"and";2603;0,0040055024623870845;0,01955400228500366
"getBestSegments";2603;0,14148499548435212;0,04476601541042328
"or";2604;0,004148994088172913;0,017938507199287416
"and";2604;0,003957002162933349;0,016592997908592224
"getBestSegments";2604;0,14137549877166747;0,052435993552207946
"or";2605;0,004085500240325928;0,02548700213432312
"and";2605;0,005230499505996704;0,017893999218940734
"getBestSegments";2605;0,14384901106357575;0,03772950232028961
"or";2606;0,004096505641937256;0,019744498133659364
"and";2606;0,003936991691589355;0,018139506578445434
"getBestSegments";2606;0,14553251445293428;0,042673991918563844
"or";2607;0,006013495922088623;0,026401495933532713
"and";2607;0,005183001160621643;0,01806949734687805
"getBestSegments";2607;0,14886699974536896;0,0388210141658783
"or";2608;0,005196001529693604;0,022318498492240907
"and";2608;0,004051496982574463;0,01691200375556946
"getBestSegments";2608;0,1468820196390152;0,03923000037670135
"or";2609;0,0040160071849823;0,018468998074531555
"and";2609;0,003965003490447998;0,01958450138568878
"getBestSegments";2609;0,1414394909143448;0,044489507675170896
"or";2610;0,004096503257751465;0,027091496586799622
"and";2610;0,0040469980239868164;0,016788503527641295
"getBestSegments";2610;0,1432450008392334;0,04171049773693085
"or";2611;0,004076007604598999;0,0337295001745224
"and";2611;0,004051498770713806;0,01682649850845337
"getBestSegments";2611;0,14763850271701812;0,03740049660205841
"or";2612;0,00412100076675415;0,03295450210571289
"and";2612;0,004057499170303344;0,01685200035572052
"getBestSegments";2612;0,14423950493335724;0,03702150225639343
"or";2613;0,004083998799324036;0,026724005937576293
"and";2613;0,00403999924659729;0,01781849980354309
"getBestSegments";2613;0,14377250015735626;0,03992201626300812
"or";2614;0,0040550059080123905;0,025290495753288268
"and";2614;0,004010003209114075;0,016825499534606932
"getBestSegments";2614;0,14598149359226226;0,03745252072811127
"or";2615;0,004122501611709595;0,026709499359130858
"and";2615;0,004011000394821167;0,01873049557209015
"getBestSegments";2615;0,13995250284671784;0,041655498743057254
"or";2616;0,004078500270843506;0,02259850561618805
"and";2616;0,004017996191978454;0,016720503568649292
"getBestSegments";2616;0,15211151123046876;0,0406345009803772
"or";2617;0,005576503276824951;0,03257700443267822
"and";2617;0,003967996835708618;0,016733499765396117
"getBestSegments";2617;0,1377075058221817;0,03622000575065613
"or";2618;0,004007000923156739;0,029915502071380617
"and";2618;0,0040884929895401;0,01793650269508362
"getBestSegments";2618;0,14070600628852845;0,03710548758506775
"or";2619;0,004100998044013977;0,02048700213432312
"and";2619;0,0039774984121322635;0,016715501546859742
"getBestSegments";2619;0,147879501581192;0,03836100518703461
"or";2620;0,004092004895210266;0,029936999678611756
"and";2620;0,004077497720718384;0,0169920015335083
"getBestSegments";2620;0,14415999472141267;0,03758252203464508
"or";2621;0,004108497500419616;0,030671496391296387
"and";2621;0,004005498886108398;0,01705150246620178
"getBestSegments";2621;0,14171552717685698;0,036892980337142944
"or";2622;0,005291497111320495;0,025322996377944947
"and";2622;0,00407550573348999;0,01693499505519867
"getBestSegments";2622;0,1479470008611679;0,036993497014045716
"or";2623;0,0040329968929290775;0,02806699812412262
"and";2623;0,0039950072765350345;0,016747997403144838
"getBestSegments";2623;0,14193300545215606;0,036960009932518
"or";2624;0,004096993803977966;0,029930503368377687
"and";2624;0,003971494436264038;0,01672949969768524
"getBestSegments";2624;0,1421665233373642;0,03694998979568481
"or";2625;0,004159500002861023;0,02524199903011322
"and";2625;0,004088499546051025;0,016946990489959717
"getBestSegments";2625;0,14271699666976928;0,03712000846862793
"or";2626;0,004117496013641357;0,022676004767417907
"and";2626;0,004076496958732605;0,016977999806404114
"getBestSegments";2626;0,14955900192260743;0,03754399001598358
"or";2627;0,004113499522209168;0,021968997716903686
"and";2627;0,004054502248764038;0,01802399694919586
"getBestSegments";2627;0,1487705010175705;0,03735599279403687
"or";2628;0,004100992083549499;0,020330505967140197
"and";2628;0,00417650043964386;0,016890997290611266
"getBestSegments";2628;0,14805551648139953;0,037678985595703124
"or";2629;0,0041394919157028195;0,020745998024940492
"and";2629;0,004022998213768006;0,016910000443458556
"getBestSegments";2629;0,14152499079704284;0,03735000431537628
"or";2630;0,0040845036506652836;0,020768994092941286
"and";2630;0,0040244972705841065;0,01681250035762787
"getBestSegments";2630;0,14307149589061738;0,03704248368740082
"or";2631;0,004044504165649414;0,01955100357532501
"and";2631;0,003979492783546448;0,01693649411201477
"getBestSegments";2631;0,1407419753074646;0,03719202041625977
"or";2632;0,004234493374824524;0,02172649323940277
"and";2632;0,004042001962661743;0,017089001536369323
"getBestSegments";2632;0,14256448328495025;0,03784450650215149
"or";2633;0,005056503415107727;0,01851100265979767
"and";2633;0,004060500860214233;0,017763003706932068
"getBestSegments";2633;0,15036851346492766;0,037425999641418455
"or";2634;0,0041254997253417965;0,019683496952056886
"and";2634;0,0040104913711547854;0,01681500494480133
"getBestSegments";2634;0,14213449895381927;0,03707450151443482
"or";2635;0,004101503491401672;0,018204004764556886
"and";2635;0,004082003235816955;0,016944500803947448
"getBestSegments";2635;0,141647509932518;0,03713151454925537
"or";2636;0,0041344970464706424;0,0196420019865036
"and";2636;0,004092999696731567;0,017005000114440918
"getBestSegments";2636;0,15230549097061158;0,037884508967399595
"or";2637;0,0040420001745224;0,018135995864868165
"and";2637;0,004098001718521118;0,016625000238418577
"getBestSegments";2637;0,14087200701236724;0,03672549843788147
"or";2638;0,004207000136375427;0,018671502470970155
"and";2638;0,004261496663093567;0,01688549816608429
"getBestSegments";2638;0,1424564927816391;0,037635496258735655
"or";2639;0,004038503766059876;0,01830700159072876
"and";2639;0,00400999128818512;0,017098003625869752
"getBestSegments";2639;0,14221852540969848;0,037328980565071106
"or";2640;0,004662002921104431;0,018735500574111937
"and";2640;0,004071996808052063;0,016930002570152283
"getBestSegments";2640;0,1513489943742752;0,03771750867366791
"or";2641;0,0040940046310424805;0,01842949867248535
"and";2641;0,004042993187904358;0,01692900538444519
"getBestSegments";2641;0,14929147720336913;0,03762001574039459
"or";2642;0,004051502346992492;0,018556507229804994
"and";2642;0,004005999565124512;0,016868004202842714
"getBestSegments";2642;0,1412459760904312;0,03757200837135315
"or";2643;0,004172006249427795;0,018582508563995362
"and";2643;0,004119496345520019;0,017016499042510985
"getBestSegments";2643;0,1549605095386505;0,03794499039649964
"or";2644;0,004178001284599304;0,018603495955467224
"and";2644;0,004095502495765686;0,017190497517585755
"getBestSegments";2644;0,1547049915790558;0,03783500492572785
"or";2645;0,004084003567695618;0,018334503173828124
"and";2645;0,004054002165794372;0,018110498189926147
"getBestSegments";2645;0,14883050084114074;0,04022099316120148
"or";2646;0,0040530037879943845;0,019517499208450317
"and";2646;0,003994001150131226;0,016653998494148253
"getBestSegments";2646;0,1416659951210022;0,03969598591327667
"or";2647;0,004049002528190613;0,018361003398895265
"and";2647;0,004095999598503113;0,016834496855735778
"getBestSegments";2647;0,14143900096416473;0,03826999604701996
"or";2648;0,004054000377655029;0,01812699556350708
"and";2648;0,003997506499290466;0,0167900013923645
"getBestSegments";2648;0,14366000056266784;0,03849749982357025
"or";2649;0,004068499207496643;0,02046499788761139
"and";2649;0,004161993861198425;0,016996002793312072
"getBestSegments";2649;0,14607949018478394;0,040432009100914004
"or";2650;0,004165498018264771;0,01922600030899048
"and";2650;0,004122498631477356;0,019941998720169066
"getBestSegments";2650;0,1569009965658188;0,0404770028591156
"or";2651;0,0041575002670288085;0,020343502163887025
"and";2651;0,004100991487503052;0,017064008712768555
"getBestSegments";2651;0,15118600487709044;0,03869301199913025
"or";2652;0,004175999164581299;0,01833000123500824
"and";2652;0,004197496771812439;0,018335994482040405
"getBestSegments";2652;0,14618651390075685;0,0403954803943634
"or";2653;0,004354495406150818;0,020176504850387574
"and";2653;0,004041494131088257;0,017178503274917604
"getBestSegments";2653;0,14683848321437837;0,03777750670909882
"or";2654;0,00418300211429596;0,02007099747657776
"and";2654;0,004122008085250855;0,017023998498916625
"getBestSegments";2654;0,14296348750591278;0,03942450821399689
